,Unnamed: 0,URODZONY,PLEC,KLM6,woj,q9,q10,q11,q12,q13,q14,q15,q16,q18,q21,q22,q23,q24s1,q24s2,q24s3,q25s1,q25s2,q25s3,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37s1,q37s2,q37s3,q37s4,q37s5,q37s6,q38s1,q38s2,q38s3,q38s4,q38s5,q38s6,q38s7,q38s8,q38s9,q38s10,q38s11,q38s12,q38s13,q38s14,q38s15,q38s16,q38s17,q38s18,q38s19,q38s20,q38s21,q38s22,q38s23,q38s24,q38s25,q40,q41,q42,q43,q44,q45s1,q45s2,q45s3,q46,q47s1,q47s2,q47s3,q47s4,q48s1,q48s2,q48s3,q48s4,q48s5,q48s6,q48s7,q50,q51,q52,q53,q54,q55,q56s1,q56s2,q56s3,q56s4,q57,q58,q59,q61s1,q61s2,q61s3,q61s4,q62s1,q62s2,q62s3,q62s4,q63s1,q63s2,q63s3,q63s4,q64s1,q64s2,q64s3,q64s4,q65s1,q65s2,q65s3,q65s4,q66s1,q66s2,q66s3,q66s4,q67s1,q67s2,q67s3,q67s4,q68s1,q68s2,q68s3,q68s4,q69s1,q69s2,q69s3,q69s4,q70s1,q70s2,q70s3,q70s4,q70s5,q70s6,q70s7,q72,q73i1,q73i2,q73i3,q73i4,q73i5,q73i6,q73i7,q73i8,q73i9,q73i10,q74,q75i1,q75i2,q75i3,q75i4,q75i5,q75i6,q75i7,q75i8,q75i9,q75i10,q75i11,q75i12,q76,q77i1,q77i2,q77i3,q77i4,q77i5,q77i6,q77i7,q77i8,q77i9,q77i10,q78,q80,q81,q82,q83,q84i1,q84i2,q84i3,q84i4,q84i5,q84i6,q84i7,q84i8,q84i9,q84i10,q85,q86,q87,q88s1,q88s2,q88s3,q88s4,q88s5,q88s6,q88s7,q88s8,q88s9,q88s10,q88s11,q88s12,q88s13,q88s14,q88s15,q90,q91,q92,q93,q94,q96i1,q96i2,q96i3,q96i4,q96i5,q96i6,q96i7,q96i8,q96i9,q96i10,q96i11,q96i12,q96i13,q96i14,q96i15,q96i16,q96i17,q96i18,q96i19,q96i20,q96i21,q98,q99,q100,q101,q102,q103s1,q103s2,q119,q120,q140,q141,q142,q143,q144,q145,q146,q147,q148,q149,q150,q151,q152,q153,q154,q155,q156,r7s1,r7s2,r7s3,r7s4,r7s5,waga,error,decade,economical_opinion,politicians_opinion,muslims_opinion,year_to_datetime,leap_year,full_name,age_group
778,778,1966,2,1,4,8,1,3.0,4,6.0,2,3,4,1.0,1,1,3,2,1,1.0,3,3,3.0,1,3,3.0,3,1,8.0,,2,2,2,1,3,2,1,2,2,4,10,11,11,10,9,10,8,10,11,10,8,9,10,10,10,10,10,10,10,10,10,11,10,11,8,1,1,1,2,2,1,2,2,3,1,4,3,2,7,7,2,4,6,6,6,2,11,2,2,2,2,2,2,2,2,2,2,2.0,2,3,3,4,2,2,2,3,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,2,2,2,3,2,2,2,3,3,3,5,5,5,3,5,2,,2.0,,,5.0,,,8.0,,,2.0,,,,,5.0,6.0,,,9.0,,,,9.0,1.0,,3.0,,5.0,,,,,,5.0,2,2,3,2,1.0,,3.0,,,,,,,,,,2,3,10,4,1,5,9,4,9,10,9,3,10,8,7,9,1,1,2,12.0,,,,,,,,,,,10.0,,12.0,,,,16.0,,,19.0,,,2,,2.0,1,1,2,1,1,4.0,5,3,1,1600.0,,1,2000.0,,1,2,2,5,1,2.0,2,,1,2012,7,11,0,43,0.8062406052462407,1.0,60,4.333333333333333,10.36,2.555555555555556,1966-01-01,False,Anthony Mitchell,middle-aged
779,779,1992,2,1,4,9,4,,14,8.0,2,2,4,0.0,1,2,4,4,4,,3,3,,2,4,,3,1,7.0,,4,4,4,4,3,3,3,7,7,3,12,12,12,12,12,12,11,97,1,12,12,12,6,12,6,12,12,12,12,12,12,12,1,12,97,2,1,1,2,2,2,2,2,1,2,3,2,2,5,7,3,6,7,7,7,1,6,2,2,2,1,2,2,2,2,1,3,,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,3,,,,,,,,,97.0,,,,,,,,,,,,,97.0,,,,,,,,,,,97.0,,,1,2,2,2,,,3.0,4.0,,,,,,,,,3,7,6,4,10,4,10,3,4,10,9,3,10,8,7,9,3,1,2,8.0,,,,,,,,,8.0,,10.0,,12.0,,,,,17.0,,,,,1,2.0,,1,1,2,1,1,1.0,3,2,3,,,4,,7.0,3,2,2,4,9,,2,,1,2012,7,10,15,4,0.5186572020726494,-3.0,90,2.333333333333333,4.6,4.0,1992-01-01,True,Katherine Smith,very young
780,780,1982,1,1,2,4,2,3.0,6,6.0,2,3,4,2.0,1,2,4,4,4,3.0,3,3,3.0,4,4,2.0,3,3,,,3,3,4,4,3,3,3,3,3,4,2,6,12,12,12,5,3,10,6,4,1,6,6,4,1,6,6,12,12,1,12,6,6,12,4,2,2,3,2,2,2,1,2,3,1,3,2,1,7,7,4,3,5,3,4,1,6,4,7,3,2,1,1,1,1,2,4,,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,1.0,,,,5.0,,,,,,1.0,,,,,5.0,,,,9.0,,,,9.0,,2.0,3.0,,,,,,,,3.0,1,2,2,2,1.0,,,,,,,8.0,,,,,3,2,1,5,2,10,10,4,7,9,10,10,10,7,8,10,3,1,2,4.0,,,,,,,,,,,,,12.0,,,,16.0,17.0,,19.0,,,1,1.0,,2,4,2,2,2,,3,3,1,1000.0,,1,300.0,,4,4,2,4,2,,2,,2,2012,7,10,19,20,1.2566908536626331,-7.0,80,2.333333333333333,4.88,4.0,1982-01-01,False,Dennis Gibson,very young
781,781,1932,2,1,2,2,4,,13,9.0,1,3,1,,1,2,4,4,4,,3,4,,4,4,,4,2,,,3,3,4,4,4,4,2,3,3,4,8,12,12,12,12,2,2,9,8,1,1,12,6,12,1,6,3,1,12,12,12,12,2,12,5,3,2,3,2,2,2,2,2,3,1,3,1,1,7,7,5,4,7,7,7,1,6,4,2,1,1,1,1,1,1,2,4,,2,2,2,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,4,5,5,5,5,5,3,5,4,1.0,,,4.0,5.0,6.0,,,,,5.0,,,,,,6.0,,,9.0,,,,9.0,1.0,,3.0,,,,,,,,3.0,3,2,2,2,,,,4.0,,,7.0,,,,,,3,6,10,10,3,10,10,10,10,2,10,10,10,7,10,2,4,2,2,10.0,,,,,,,6.0,,8.0,,,,12.0,,,,,17.0,,,,,2,,2.0,1,1,2,2,1,4.0,3,2,1,700.0,,1,700.0,,4,3,2,3,1,2.0,2,,2,2012,7,10,17,48,0.6317238988534846,-1.0,30,2.0,5.1,3.111111111111111,1932-01-01,True,Stephen Cuevas,very old
782,782,1942,1,2,2,9,4,,13,3.0,1,3,3,0.0,1,1,4,4,3,,4,4,,2,3,,4,1,10.0,,3,3,4,2,4,4,2,3,3,4,1,9,1,11,12,1,1,1,10,1,1,1,1,1,1,1,1,2,1,1,1,10,11,10,11,1,1,1,2,2,1,1,2,3,2,4,3,1,7,7,3,3,7,7,7,1,11,1,2,3,2,1,1,1,1,1,4,,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,7,7,7,7,3,5,5,5,5,3,5,4,,,,4.0,5.0,6.0,,,,,4.0,,,,,,6.0,7.0,,9.0,,,,9.0,1.0,,3.0,,,,7.0,,,,3.0,3,1,1,1,,2.0,,,,,,,,,,,3,3,10,5,2,10,10,2,10,2,10,2,10,5,10,10,1,1,1,15.0,,,,,,,,,8.0,,,,,,,,,,,,,,2,,1.0,1,1,2,2,1,7.0,4,2,1,1507.0,,1,1600.0,,1,5,2,4,1,2.0,2,,2,2012,7,8,15,13,0.6106571683297167,4.0,40,2.6666666666666665,5.26,4.0,1942-01-01,False,Stacy Maldonado,old
783,783,1991,1,1,2,6,1,3.0,4,6.0,2,3,5,0.0,1,2,3,4,5,3.0,3,3,3.0,2,2,2.0,4,2,,,4,4,4,4,4,4,4,4,4,4,3,12,12,12,12,12,8,4,4,5,6,6,3,12,6,6,3,12,6,5,12,12,2,12,6,1,2,1,2,2,2,1,1,3,1,3,3,1,6,7,5,4,7,6,7,1,6,4,1,1,1,1,1,1,1,2,4,,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,1.0,,,4.0,5.0,6.0,,8.0,,,1.0,,,,,,,,,,,97.0,,,,2.0,3.0,,,,,,,,3.0,1,2,2,2,,,,,,,,8.0,,,,,3,5,10,6,9,9,10,5,5,10,5,5,3,10,6,3,1,1,1,8.0,,,,,,,,,8.0,,,,12.0,,,,,,,,,,2,,2.0,1,2,2,2,1,1.0,5,3,1,1100.0,,1,800.0,,3,3,2,4,1,1.0,1,1.0,1,2012,7,10,13,1,1.1327307012144197,-3.0,90,1.6666666666666667,4.34,4.0,1991-01-01,False,Reginald Moore,very young
784,784,1984,2,1,2,11,1,3.0,6,6.0,2,3,3,0.0,1,1,2,3,4,2.0,3,3,3.0,2,3,1.0,3,2,,,2,2,2,1,2,2,2,2,2,3,3,12,12,12,12,3,4,9,8,2,2,12,8,12,7,8,3,6,12,12,12,6,10,6,4,2,1,3,2,2,2,2,2,3,1,2,1,1,7,6,4,4,7,4,7,1,6,4,1,1,2,1,1,1,1,2,3,,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,1.0,,,4.0,,,,,,,4.0,,,,,5.0,,,,9.0,,,,9.0,1.0,2.0,3.0,,,,,,,,3.0,1,2,2,2,1.0,,,,,,,8.0,,,,,3,5,10,6,3,10,10,5,5,9,10,2,10,8,8,10,2,1,2,8.0,,,,,,,6.0,,8.0,,10.0,,12.0,,,,,,,,,,2,,2.0,1,1,2,2,2,,4,3,5,,7.0,5,,8.0,4,3,2,3,2,,1,3.0,1,2012,7,10,20,49,0.6720168497927504,-3.0,80,2.333333333333333,6.14,4.0,1984-01-01,True,Renee Ware,very young
785,785,1948,2,1,2,2,4,,13,9.0,1,3,1,,1,7,4,4,5,,3,3,,2,3,,2,3,,,2,2,3,2,7,7,2,3,3,3,12,6,12,6,12,8,10,8,10,9,9,9,6,12,8,9,9,6,6,6,12,7,9,12,9,2,1,3,2,2,2,2,2,3,1,3,2,1,7,7,6,2,7,7,7,3,1,4,3,1,1,3,3,3,4,2,4,,2,2,2,3,2,2,7,7,1,1,1,1,1,1,1,1,3,3,3,3,1,1,2,1,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.42857142857142855,1,1,1,1,3,3,3,3,5,5,5,5,5,3,5,3,1.0,,,,,,,,,,1.0,,,,4.0,,,,,,,,,4.0,,,3.0,,,,,,,,3.0,2,1,1,2,1.0,,,,,,,8.0,,,,,2,6,10,10,2,4,10,6,10,2,10,2,10,10,10,10,2,2,3,8.0,,,,,,,,,8.0,,10.0,,,,,,,17.0,,,,,2,,2.0,2,3,2,2,2,,5,3,1,700.0,,1,700.0,,3,2,2,4,2,,2,,2,2012,7,10,15,50,0.6317238988534846,-3.0,40,1.6666666666666667,7.62,2.0,1948-01-01,True,George Francis,old
786,786,1979,2,1,2,4,1,4.0,9,6.0,2,3,5,2.0,1,2,4,3,3,3.0,3,3,3.0,2,3,4.0,4,3,,,3,2,4,4,2,2,2,7,7,3,12,12,12,12,12,12,4,9,9,9,12,4,9,12,3,4,12,12,12,8,12,3,1,12,4,4,2,4,2,2,2,2,2,3,5,4,2,1,7,7,4,3,7,7,7,1,10,4,1,1,2,1,1,1,1,2,4,,7,7,7,7,7,7,7,7,1,1,1,7,3,3,3,3,1,1,1,3,1,1,1,3,0.0,0.0,0.0,0.2857142857142857,1,1,1,3,1,1,1,4,5,5,5,5,5,5,5,4,1.0,,,,,6.0,,,,,1.0,,,,,,,,,,,97.0,,,1.0,2.0,3.0,,,,,,,,1.0,2,2,2,2,,,,,,,7.0,8.0,,,,,3,4,10,9,1,10,10,3,10,2,10,10,10,7,6,10,4,2,3,8.0,,,,,,,,,,,,,,,,,,,,,97.0,,2,,1.0,2,3,2,2,1,1.0,3,3,1,600.0,,1,500.0,,3,2,2,4,1,2.0,1,1.0,2,2012,7,10,14,35,1.4090286807558254,-3.0,70,3.0,6.14,3.111111111111111,1979-01-01,False,Arthur Hess,young
787,787,1980,2,2,2,7,4,,14,5.0,2,3,4,2.0,1,2,3,4,4,,3,4,,3,4,,3,1,7.0,,4,4,3,4,4,3,7,2,7,4,1,12,12,12,12,12,11,6,6,1,9,5,4,12,1,97,1,12,3,8,12,1,1,12,10,4,1,3,2,2,2,1,2,3,2,2,2,2,7,7,5,1,7,4,7,4,1,2,3,3,1,1,1,3,1,2,4,,1,1,3,3,4,3,3,3,1,1,1,2,1,1,1,4,1,1,1,4,1,1,1,4,0.0,0.0,0.0,0.42857142857142855,1,1,1,4,7,7,7,7,5,5,5,5,5,2,5,3,1.0,,3.0,,,6.0,,,,,1.0,,,,,,,,,9.0,,,,9.0,1.0,,,,,,,,,,1.0,2,2,2,1,,,3.0,,,,7.0,,,,,,3,2,1,5,2,9,9,5,5,2,6,6,10,7,6,6,2,1,2,5.0,,,,,,5.0,,,,,,,12.0,,,,16.0,17.0,,,,,1,1.0,,2,3,2,2,1,1.0,3,3,3,,,1,600.0,,3,4,2,4,1,1.0,2,,1,2012,7,10,17,13,0.5810927803073912,-6.0,80,2.0,3.66,2.6666666666666665,1980-01-01,True,Chelsea Norton,young
788,788,1953,2,2,2,11,4,,13,2.0,1,2,4,0.0,1,7,3,3,3,,3,3,,2,3,,3,2,,,3,3,3,3,3,3,3,3,3,3,6,6,4,6,8,6,8,6,7,5,8,6,6,6,6,6,6,6,6,6,7,6,5,8,6,2,2,2,2,2,1,2,2,3,3,3,3,2,4,5,2,1,5,97,97,1,9,2,1,3,1,1,1,3,3,2,3,,2,2,2,3,2,2,2,7,1,1,1,1,1,1,1,7,1,1,1,7,1,1,1,2,0.0,0.0,0.0,0.8571428571428571,1,1,1,7,1,1,1,7,5,5,5,5,5,5,5,1,,2.0,3.0,4.0,5.0,,,8.0,,,3.0,,,,4.0,,6.0,,,9.0,,,,9.0,1.0,,3.0,,,,7.0,,,,7.0,3,1,2,2,,,3.0,,,,,8.0,,,,,2,2,10,10,1,3,9,9,9,9,9,3,10,6,6,9,3,1,2,15.0,,,,3.0,,,,,8.0,,,,12.0,,,,,,,19.0,,,2,,1.0,2,3,2,2,1,1.0,4,3,1,3400.0,,1,1500.0,,2,2,2,6,1,1.0,2,,1,2012,7,10,16,19,0.7720437920574381,4.0,50,3.0,5.82,3.555555555555556,1953-01-01,False,Kevin Knight,middle-aged
789,789,1945,2,4,15,4,4,,13,3.0,1,3,1,,1,7,3,3,2,,3,3,,4,4,,3,1,2.0,,2,2,2,7,3,3,1,3,3,4,8,9,8,9,3,5,1,9,11,7,1,8,8,9,2,9,10,4,8,10,9,10,10,10,2,1,1,1,2,2,2,2,2,3,1,3,3,1,7,7,3,3,7,97,7,1,9,4,1,1,1,2,2,2,2,7,7,,3,3,4,4,2,2,3,3,1,1,1,3,1,1,1,4,2,2,2,4,1,1,1,1,0.14285714285714285,0.0,0.0,0.42857142857142855,2,2,2,4,4,4,4,4,5,5,5,5,5,5,5,4,1.0,,3.0,,,,,,,,1.0,,,,4.0,5.0,,,,9.0,,,,4.0,1.0,,3.0,,5.0,,,,,,5.0,3,1,2,2,,,3.0,,,,,8.0,,,,,2,2,1,5,2,2,9,10,10,4,10,10,10,6,7,10,1,1,1,11.0,,,,,,,,,8.0,,,,12.0,,,,16.0,17.0,,,,,1,1.0,,1,1,2,1,1,7.0,2,2,1,1300.0,,1,1300.0,,3,2,1,5,1,2.0,2,,2,2012,7,10,11,10,1.0937912529830611,0.0,40,3.6666666666666665,9.34,2.1111111111111107,1945-01-01,False,Steven Avila,old
790,790,1974,2,3,12,11,1,1.0,2,6.0,2,3,3,1.0,1,1,3,2,2,4.0,3,3,3.0,2,3,7.0,2,1,2.0,,2,2,7,2,8,8,2,7,7,3,12,12,12,12,12,6,1,9,11,7,97,6,5,12,6,97,97,12,12,97,12,7,9,12,1,4,1,3,2,1,2,2,1,3,2,4,8,2,7,6,3,2,7,97,6,2,6,2,8,1,1,1,2,8,2,2,8,,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,2,2,7,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,7,1,1,1,7,5,5,5,3,5,4,5,3,,,,,,,,,97.0,,,,2.0,,4.0,,,,,,10.0,,,4.0,,,3.0,,,6.0,7.0,,,,97.0,2,1,2,7,1.0,,3.0,,,,,,,,,,2,4,10,3,2,6,10,4,5,4,4,5,10,7,7,97,2,1,2,11.0,,,,3.0,,,6.0,,8.0,,10.0,,,,,,,,,,,,2,,2.0,1,1,2,2,1,7.0,3,3,5,,4.0,5,,4.0,4,2,2,5,1,2.0,2,,1,2012,7,10,17,58,0.7078138293827653,0.0,70,3.6666666666666665,7.26,3.111111111111111,1974-01-01,False,Jacob Jones,young
791,791,1990,2,6,6,7,4,,14,5.0,2,3,5,0.0,1,2,4,7,7,,7,7,,1,7,,3,1,8.0,,4,4,4,7,7,7,7,7,7,2,97,12,12,12,12,97,2,97,6,97,97,97,6,12,10,97,12,97,12,97,12,12,1,12,97,2,2,1,2,2,2,2,2,3,2,2,1,2,6,6,6,4,4,97,4,7,99,2,3,1,7,7,1,7,7,1,4,,3,3,3,3,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,4,1,1,1,1,5,5,5,5,5,5,5,7,,,,,,,,,97.0,,,,,,,,,,,,,97.0,,,,,,,,,,,97.0,,,3,2,2,2,,2.0,,,,,,8.0,,,,,2,5,10,4,10,4,10,10,5,2,2,2,10,7,7,1,2,1,2,10.0,997.0,,,,,,,,,,10.0,,12.0,,,,16.0,,,,,,2,,2.0,1,1,7,7,1,97.0,3,3,3,,,4,,2.0,5,2,2,97,2,,2,,1,2012,7,10,15,8,0.9849224435838454,-1.0,90,3.0,5.3,4.0,1990-01-01,False,Caitlin Swanson,very young
792,792,1945,2,6,6,9,4,,3,6.0,1,3,2,0.0,1,2,4,3,3,,3,4,,2,3,,7,1,7.0,,3,3,3,3,3,3,2,7,7,4,6,5,3,4,12,9,9,2,9,1,9,7,8,2,1,6,1,1,8,7,9,3,1,9,9,2,2,3,2,2,2,2,2,3,1,3,3,2,5,5,2,2,4,97,4,2,2,3,7,3,1,3,3,3,3,2,4,,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,3,1,1,1,3,3,5,5,3,5,3,5,1,1.0,2.0,,4.0,5.0,,,,,,5.0,1.0,,3.0,,5.0,,,,,,,,1.0,1.0,2.0,,,,,7.0,,,,7.0,4,1,2,2,,,,,,,7.0,8.0,,,,,2,6,10,6,2,4,10,10,10,2,10,10,10,7,6,4,2,1,2,10.0,,,,,,,,7.0,,,10.0,,12.0,,,,16.0,,,,,,2,,2.0,1,1,1,1,1,1.0,4,3,1,1300.0,,1,1800.0,,3,2,1,6,1,1.0,2,,2,2012,7,10,15,52,0.9820264111535678,-1.0,40,2.6666666666666665,4.44,3.111111111111111,1945-01-01,False,Martin Klein,old
793,793,1976,1,6,6,4,1,3.0,6,6.0,2,3,2,0.0,1,1,7,5,3,2.0,3,2,2.0,4,7,4.0,3,1,2.0,,2,2,2,2,4,7,1,7,7,4,9,12,97,12,12,9,4,10,11,6,1,8,9,12,9,6,10,12,97,6,97,10,10,97,1,2,1,3,2,2,2,2,2,3,1,4,2,1,4,7,2,97,7,6,7,2,8,4,1,1,2,1,3,2,1,2,3,,2,7,7,2,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,3,,,,,,,,,97.0,,,,,,,,,,,,,97.0,,,,,,,,,,,97.0,,,3,2,2,1,,2.0,,,,,7.0,,,,,,2,2,1,4,1,10,2,10,10,2,10,10,10,8,10,10,1,1,1,12.0,,,,,,,,,,,,,12.0,,,15.0,16.0,17.0,,,,,1,1.0,,2,2,2,2,1,7.0,2,4,1,1200.0,,1,600.0,,3,3,2,97,1,2.0,2,,2,2012,7,10,19,17,1.3521980088356584,1.0,70,3.333333333333333,8.34,4.0,1976-01-01,True,Stephen Daniel,young
794,794,1971,2,6,6,4,1,3.0,10,6.0,2,3,4,1.0,1,2,4,4,4,4.0,2,7,2.0,3,7,2.0,2,2,,,4,3,3,3,7,7,2,2,7,3,12,97,97,12,97,97,8,97,6,6,6,1,6,97,1,6,12,12,97,6,6,97,4,97,6,2,1,3,2,2,1,2,2,3,1,4,3,1,6,7,5,4,6,4,4,3,6,1,3,7,7,7,7,7,7,2,4,,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,0.0,0.0,0.0,0.14285714285714285,1,1,1,2,1,1,1,2,5,5,5,5,5,5,5,7,,2.0,,,,,,,,,2.0,,,,,5.0,,,,9.0,,,,5.0,1.0,,,,5.0,,,,,,5.0,2,2,2,2,1.0,,,,,,,8.0,,,,,2,5,1,6,1,10,3,2,10,2,10,10,10,8,6,6,2,1,2,20.0,,,,,4.0,,,,,,10.0,,12.0,,,,16.0,,,,,,1,1.0,,2,3,2,2,2,,4,3,1,3000.0,,1,1500.0,,4,4,2,97,2,,2,,2,2012,7,10,18,32,0.7626886249797895,9.0,70,2.333333333333333,5.72,3.555555555555556,1971-01-01,False,Mary Benjamin,young
795,795,1962,2,1,5,4,4,,15,5.0,2,3,6,1.0,1,2,3,3,3,,3,2,,3,2,,3,3,,,3,3,3,3,3,3,3,3,2,4,12,12,8,8,12,12,10,8,7,7,7,4,8,12,7,10,7,8,9,7,9,7,3,12,7,2,2,2,2,2,2,2,2,3,5,2,2,2,7,5,4,2,5,6,6,2,9,1,3,1,1,2,2,2,2,2,2,2.0,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,2,2,2,2,2,2,2,3,5,5,5,5,5,3,5,2,1.0,2.0,,4.0,5.0,,,,,,5.0,1.0,,,4.0,,,,,9.0,,,,9.0,,,3.0,,,,7.0,,,,3.0,2,2,3,2,,,3.0,,,,,8.0,,,,,3,2,1,10,2,3,6,4,10,2,2,3,10,9,9,10,2,1,3,10.0,,,,,,,,,,,10.0,,12.0,,,,,,18.0,19.0,,,1,1.0,,2,2,2,2,2,,3,4,3,,,1,150.0,,4,4,2,7,2,,1,1.0,1,2012,7,10,17,13,1.3586287209011445,-1.0,60,3.333333333333333,6.46,2.1111111111111107,1962-01-01,False,Brittany Foster,middle-aged
796,796,1975,2,1,5,4,1,4.0,9,6.0,2,3,6,1.0,1,2,3,4,3,3.0,3,4,3.0,3,4,4.0,3,3,,,3,3,3,3,3,4,2,2,2,3,4,6,6,12,12,5,3,6,7,6,6,6,7,12,1,6,12,12,6,6,12,6,1,12,3,3,2,3,2,1,1,1,2,3,2,3,3,2,7,6,4,2,7,97,4,2,99,3,3,2,2,2,2,2,2,2,4,,2,2,3,4,2,2,7,4,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,2,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,2,2,2,7,2,2,2,7,5,5,5,5,5,3,5,3,1.0,2.0,3.0,4.0,5.0,,,,,,5.0,,,,4.0,,6.0,,,9.0,,,,9.0,,,,,,,,,97.0,,,2,2,2,2,,2.0,,,,,,8.0,,,,,2,3,10,6,2,5,4,3,9,2,10,6,10,8,6,9,3,1,3,3.0,,,,,,,,,,,,11.0,12.0,,,,16.0,,,,,,2,,2.0,1,1,2,2,2,,3,3,4,,7.0,4,,1.0,4,2,2,97,1,2.0,1,1.0,1,2012,7,10,18,49,1.736883878120579,-8.0,70,2.6666666666666665,5.38,2.1111111111111107,1975-01-01,False,Krista Perry,young
797,797,1982,2,6,15,4,2,3.0,5,6.0,2,3,3,1.0,1,2,3,3,3,3.0,3,3,3.0,2,3,2.0,3,3,,,5,3,3,3,2,2,2,7,7,2,12,12,6,6,7,12,3,6,9,6,12,6,8,12,3,6,12,12,6,12,12,7,3,8,6,4,3,3,2,2,2,2,2,1,2,3,3,2,5,5,3,4,3,4,5,3,3,1,1,2,7,7,7,7,7,2,3,,3,7,3,7,7,7,7,7,2,2,2,2,2,2,7,3,2,2,4,4,2,2,2,7,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,3,2,3,4,3,3,3,4,5,5,5,5,5,4,5,3,1.0,,,4.0,,6.0,,8.0,,,4.0,,,,4.0,,6.0,,,,,,,4.0,1.0,,3.0,,5.0,,,,,,3.0,1,2,2,2,1.0,,,,,,,8.0,,,,,2,5,10,5,2,9,9,5,5,4,4,3,10,7,7,2,3,1,2,10.0,,,,,,,6.0,,,,10.0,,12.0,,,,16.0,,,,,,2,,2.0,1,1,1,2,2,,5,3,1,600.0,,1,1200.0,,4,3,2,97,2,,2,,2,2012,7,9,18,51,0.6596785349652463,-1.0,80,3.0,6.26,1.5555555555555556,1982-01-01,False,Richard Ramirez,very young
798,798,1988,1,6,15,10,4,,14,3.0,2,3,5,1.0,1,1,2,3,2,,2,2,,3,2,,2,1,2.0,,2,2,2,1,2,2,2,3,3,3,7,8,6,12,6,8,1,8,9,8,1,6,7,8,7,6,8,12,6,7,7,9,9,7,5,1,1,1,2,1,2,2,1,2,1,3,2,1,7,7,3,3,7,6,6,1,9,1,1,2,1,2,2,2,2,1,1,2.0,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,3,1.0,2.0,3.0,4.0,5.0,,,,,,4.0,,,,4.0,,6.0,,,9.0,,,,4.0,,2.0,3.0,,5.0,,,,,,3.0,1,2,1,2,1.0,,,,,,,8.0,,,,,2,3,10,3,5,4,4,3,5,3,3,3,4,10,6,10,1,1,1,10.0,,,,,,,6.0,,8.0,,,,12.0,,,,16.0,,,,,,2,,2.0,2,1,2,2,1,7.0,3,4,4,,7.0,1,300.0,,3,4,2,4,1,2.0,2,,1,2012,7,9,17,41,0.4542530123910538,-1.0,80,4.0,7.92,3.555555555555556,1988-01-01,True,Amanda Fernandez,very young
